,class,word,sentence1,sentence2
2637,1,polica," Evropska komisija je sporočila, da je Španija s prodajnih  polic  umaknila dve kitajski blagovni znamki zobne paste. Laboratorijski testi  "," Za primer je vzel vzpon po severni steni Špika nad  Policami  (tudi Poliškega špika, po furlansko Montaža, 2753  "
2638,1,polica," da višina sesalnika ne sme presegati 46 centimetrov, kajti  police  pod kuhinjskim pultom, kamor hišnega pomočnika ponavadi spravljamo,  "," pa je z drsnimi vratci iz pleksiglasa zaprta še ena  polica , obe pa sta namenjeni kuhinjskim potrebščinam. V treh  "
2639,0,polica," Za zdaj torej ostajate zvesti glasbi. Na  policah  trgovin je vaš novi album, naslovljen Britney. "," manjši del dragocenega knjižnega gradiva, saj je zalila spodnje  police . K sreči v vodi ni bilo fekalij. "
2640,1,polica," posebne okuse in potrebe in seveda tudi oni potrebujejo veliko  polic  in poličk, kamor lahko spravljajo svoje najljubše knjige in  ", red dobrim letom se je znašla na knjižnih  policah  knjiga tržaškega odvetnika in javnega delavca dr. Draga Štoka v  
2641,0,polica," smo nekaj izdelkov, ki so bodisi novi na prodajnih  policah , bodisi na voljo po zelo ugodnih cenah. "," temelj stanovsko-monarhičnega dualizma (Andrej Nared),  Police  na Tolminskem – prva »ciganska« vas na Slovenskem "
2642,1,polica," cvetličarni, mi vsak pove drugače. Imam ju na  polici  nad radiatorjem. M. P., Ljubljana "," ali plastične čepe - take, ki v omarah podpirajo  police . Nanje z zankami obesimo iz pralnega blaga sešito oblogo  "
2643,0,polica," mizo in dva stola, poleg pa je bila še  polica  s kozarci, ki so kar klicali po škotski nacionalni  "," Očala  Police , cena 139 EUR "
2644,1,polica, ) zagotovi večjo pokojnino. Za izplačilo pravic iz zavarovalne  police  jamči Kapitalski sklad oziroma v končni fazi Republika Slovenija. ," dodatne osvetlitve objekta in kleparska dela – obnova balkonov,  polic  in ograj. »Pogodbeni izvajalec je podjetje Givo,  "
2645,1,polica," stoterih in več priročnikov, ki so zvijali Anthonyjeve knjižne  police , od škopanja žitne slame za prekrivanje streh do najsodobnejših  "," tako, da nastane na videz klasičen regal, poln  polic  za knjige. Izbirate lahko med različnimi barvami in modeli "
2646,0,polica," KNJIG, DA VSAK DAN BEREM! NA SVOJI KNJIŽNI  POLICI  IMAM ZDAJ VSE HARRYJE POTTERJE, PIKO NOGAVIČKO, OSTRŽKA "," ni nujno, da je ceneje od ostalih artiklov na  policah . Vedno preverite, pa boste videli, kako nas  "
2647,0,polica," z označenimi izdelki bodo vodili večji konjički stojala, na  policah  pa bo vse izdelke, ki so vključeni v dobrodelno  "," ko se je leta 2002 odlomila 12.000 let stara ledena  polica  debeline 220 metrov, poimenovana Larsen B. Zdaj ugotavljajo,  "
2648,1,polica," markirani poti proti Vršiču. Čez melišča pridemo na široko  polico , ki ji sledimo v desno. Z nje se  "," največ znamenitežev, temveč da bi pravočasno prodrli med nakupovalne  police , ki so se šibile pod Japoncem najljubšimi proizvodi:  "
2649,1,polica, GROSUPLJE V soboto pozno zvečer je pri  Polici  na avtomobilski cesti med Višnjo Goro in Grosupljem 44- , napovedali vnovični množični umik na Kitajskem izdelanih igrač s trgovinskih  polic  po svetu. Tokrat so napovedali umik več kot 800.000  
2650,1,polica," Še preden se zakopljete v stare kemijske zvezke, s  polic  potegnjene biokemijske učbenike, mikrobiologijsko znanost, fizikalne bukve,  "," , pritrjene na steno, spodaj pa zaključimo z leseno  polico  izbrane globine. "
2651,1,polica, ga v 6 raztežajih: 1. R: S  police  (rogelj za varovanje) naravnost navzgor čez ploščo v  ," ni bila tradicija pokroviteljev. Namesto tega je izklesala široko  polico , na kateri so lahko ustvarjalci negovali in širili našo  "
2652,1,polica," vreča za smuči, dva predala za rokavice, številne  police  in integrirani otroški sedež, so zelo domiselne rešitve.  "," da bi regijski center za ravnanje z odpadki stal na  Polici . Ob predstavitvi projekta so našteli svoje razloge, zakaj  "
2653,1,polica," sladkarije in druge dobrote spravimo iz vidnega polja, s  polic , miz in pultov; kupovanje odmerkov za enkratno uporabo  "," polnozrnatega, temeljito se posvetite stojnici z zelenjavo in posebnim  policam , na katerih ponujajo 'zdravo hrano'. Doma  "
2654,1,polica," LJUBLJANA Na  policah  z otroško hrano so tudi izdelki, s katerih risani  "," oblačila in škornji znamke IXS pa bodo prišli na prodajne  police  konec februarja oziroma v začetku marca, čelade Shark do  "
2655,1,polica," Lastnica megana scenic M. S. pogreša zavarovalno  polico , lastnik clia D. P. pa je ostal brez pokrova  ", Kresalko in še kakšnega Tuerka.Na neki manj vidnim  polici  pa še Janša in še kateri od sedanje opozicije. 
2656,0,polica," Stroške plačila premije krije banka iz letne članarine imetnika,  polica  pa poleg omenjenega vsebuje tudi nezgodno zavarovanje za primer nezgodne  "," priporočenih odmerkih proizvajalca. Kromov pikolinat je tako spet na  policah  med prehranskimi dodatki, izbira pa prepuščena vaši iznajdljivosti in  "
2657,1,polica, za njeno nizkokalorično izdajo . Trgovci so morali s prodajnih  polic  umakniti vse steklenice te pijače. ," , vodi precej po ravnem. Razgleduje se z visoke  police  nad Selščico v občini Kranj. V njem živi 25  "
2658,1,polica," Malo Marjanco je dedek dal na  polico  pri oboru, sam pa je odšel v hlev.  "," drugačna, nekatere bolj obremenjene dele pa so pobrali s  police , na kateri sicer piše A6 ali S4. Ko  "
2659,1,polica," na Jacksonovem najnovejšem albumu Michael, ki bo na prodajne  police  prišel 14. decembra. "," Ne odneham. Zagotovo pa knjižne  police  ne bodo tako lepe kot so bile, ko je  "
2660,1,polica," postal in pokukal skozenj ter si popasel oči na nepreglednih  policah , na katerih so se šibili zvitki papirusa. Po  "," zelo priročen kamin s steno, manjkati seveda ne smejo  police  na katerih imate hranjeno vse za peko na žaru.  "
2661,1,polica," , ki jo je najbolje imeti na kakšni prav takšni  polici . Gracián je v svojih č asih študiral za jezuita  "," vsako leto predstavijo 60.000 novih igrač, ki se na  policah  pridružijo slabemu milijonu tistih iz prejšnjih let.  "
2662,1,polica," , dokler se ni v steni docela izgubila. Nad  polico  so bile visoke, gladke, navpične in deloma previsne  "," prodajalnah pri nas. Gre za majhne zaslone na prodajnih  policah , na katerih je označena cena izdelka. Prednost elektronskih  "
2663,1,polica," je privzdignil očala, da bi na kateri od visokih  polic  razločneje prebral naslov; toda komaj ga je prebral,  ", Na  Polici  naj bi spet rušili 
2664,0,polica," , kjer so bili prej makaroni, so se zdaj  police  šibile od kompotov in marmelad. Se mar kdo šali ",  polica  lisica tatica ptica potica 
2665,1,polica, . Od njih jih lahko loči preprosta pregrada v obliki  polic  ali ustrezno razvrščeni kuhinjski elementi. Z domišljenim načrtom in  ," , nastalo škodo pa v primeru zmečkane pločevine krije zavarovalna  polica . Če je pri prevozu poškodovan bolnik, tudi to  "
2666,1,polica," Ko gledam po  policah , ugotavljam, da so najverjetneje brez plačila odnesli precej  "," najstarejše zavarovalne police v območni enoti so prejeli lepo število  polic , ki izhajajo že iz začetka tega stoletja. Stari  "
2667,1,polica," New York Novembra prihaja na prodajne  police  lutka Michelle Obama, ki jo je oblikovalo newyorško podjetje  ", 22. in 29. avgustom je neznanec v Šentjoštu z okenskih  polic  vikenda lastnici V. S. iz Novega mesta ukradel šest posod  
2668,0,polica, urednika Playboya Erwina Arnado so prijeli na otoku Bali.  Polici  ... ," Razprodaje prinesejo na  police  številne ugodne izdelke, naloga Tržnega inšpektorata pa je,  "
2669,0,polica," siljenjem na mrazu, silimo jih v lončkih na okenski  polici ; "," z avtoceste Kranj-zahod in lokalne ceste Kokrica- Polica  zgodila prometna nesreča, v kateri se je hudo poškodoval  "
2670,1,polica, PD Litija vabi v nedeljo na Špik Hude  police . Prijave na tel. številki 041/755-527  ," svetovna vojna, se mi prikaže najprej podoba dolgih vrst  polic , na njih pa v lepem redu in z listi  "
2671,1,polica," je postal že po nekaj tednih številka ena na prodajnih  policah  v štirinajstih državah - po Beatlesih, Queenih, Elvisu "," je lahko po vsej višini zaprta ali odprta omara s  policami  za knjige. Boljša je odprta, ker prostora dodatno  "
2672,0,polica," , Polica. Teren 2: Šmarje- Sap-  Polica  (Grosuplje). 1.8.-5.9.1949. "," žlebov v obliki črke S. Najprej se dvigamo po spodnji  polici  v desno, nato pa se ob varovalih obrnemo levo  "
2673,1,polica," dovolj kakovostnih izdelkov, da bi jih uvrstili na naše  police . Zadeve se počasi spreminjajo. Naši kupci pa so  ", . Velika večina najlepših in najbolj učinkovitih je na naše  police  prispela tudi v najbolj omejenih količinah.  
2674,1,polica," , ko sem jo dve leti pomikala po vseh možnih  policah  v desnem krilu podpresedniške palače. Hormonska terapija z regentskim  ", v cvetje: in to dobesedno. Tako z okenskih  polic  kot z balkonov visijo slapovi raznobarvnega cvetja. Tokrat pa  
2675,0,polica," težava golobi, ki počivajo na prelepih pročeljih, okenskih  policah , balkonih in z iztrebki iznakazijo videz stavb, lahko  "," Ko smo dospeli na Kugyjevo  polico , je bila ura že 16 popoldne; torej smo  "
2676,0,polica, VIK_ polica _december_07 ," Urejena in vedno polna prodajna  polica , primerno umeščena v prodajni prostor, je eden izmed  "
2677,1,polica," športno-rekreativne centre, zdravniške ordinacije in z različnimi  policami  za življenjsko zavarovanje, posojili in podobnim svojim delavcem pogosto  ", pomenila precejšen finančni posladek dotedanjim družinskim dohodkom. Danes na  policah  ameriških trgovin za hišne ljubljenčke že lahko kupite lične pollitrske  
2678,0,polica, vozila 54-letnica iz okolice Krke. V naselju  Polica  je v desnem nepreglednem ovinku domnevno zaradi neprilagojene hitrosti zapeljala  ," . Pojdite skozi desna vrata. Oglejte si omaro,  police  in pelikana, da dobite namig. Na drugi strani  "
2679,1,polica," razvoj čim krajšega dvanajstvaljnika. Tako so vzeli z Volkswagnovih  polic  dva motorja VR6, pri katerih znaša kot med valji  "," v kotih, ki jih ponuja podstrešno stanovanje. Tudi  polica  s televizorjem je spretno prikrita. Mojca ga skoraj nikoli  "
2680,1,polica," let dan za dnem prihaja med polne, včasih prenatrpane  police  Trubarjevega antikvariata. Meščani se vedno redkeje odločajo za nakup  "," stanovanje. Takrat je zahtevala, naj ji vse okenske  police  z notranje strani podaljšajo čez radiator, da bo lahko  "
2681,1,polica," ne bi znal niti jih ne znam napolniti. Knjižne  police , ki bi si jih želel prebarvane z belo ( ", tiska so vse največje trgovske mreže na Hrvaškem s prodajnih  polic  umaknile slovensko mleko (najpogostejše je alpsko mleko iz Ljubljanskih  
2682,1,polica," Preureditev zavarovanja - podpis nove zavarovalne pogodbe oziroma izdaja nove  police  za veljavno zavarovanje, kateremu se je bistveno spremenil en  "," mu Nikos for Men, nov vonj na naših prodajnih  policah , ki vsebuje orientalsko lesno dišavo in bo prav gotovo  "
2683,0,polica,"  Police  naših trgovin ponujajo tudi sveže steblo ingverja, ostre začimbe  "," je valil skozi luknjo, zaradi česar so rožljale knjižne  police , otroci pa so drug ob drugem drgetali. Toda  "
2684,0,polica," 3. nagrado – kopalno brisačo – prejme Marjetka Ganc,  Polica  64, 1290 Grosuplje. ", resnobo povedal oče. ‘Ravno zdajle sem popravil knjižno  polico .’ 
2685,0,polica, če se sredi poletja to vino še vedno najde na  polici  - kot mlado. V bistvu je bil mlademu vinu  , Za odločanje v sporu o odkupu  police  prostovoljnega dodatnega starostnega pokojninskega zavarovanja je pristojno sodišče splošne pristojnosti 
2686,1,polica," preživetje. Trgovine v Moskvi so kot izropane, na  policah  zmanjkuje vsega po vrsti. Ljudje so najprej planili po  "," vam povrnemo del vplačanega zneska, tudi če ste izgubili  polico . # (062)622-227, od  "
2687,1,polica," in zgovoren pater Mirko Silvester pravi, da je na  policah  kakih pet tisoč knjig, po samostanskih sobah pa vsaj  "," bifeju zelo dosledno spoštujejo zakon, zato so s svojih  polic  odstranili ves alkohol, razen tistega, ki ga porabijo  "
2688,0,polica," prepričati, da je dežnik pravkar vzela z njihove prodajne  police . Če bi bila prepričana, da si je dežnik  ",  Polic  SToPNic TlaKov STebrov NaGrobNiKov NaGrobNih NaPiSov 
2689,1,polica," miru pojesti, kaj šele, da bi vijugal med  policami , z monoklom motril drobni tisk in si ustrezen obrok  "," . Časi so se spremenili in tržno gospodarstvo je napolnilo  police  s poceni sadjem in zelenjavo, ki pa je pogosto  "
2690,1,polica," mesa, sladkarij in drugih dobrot na mizi ali kuhinjski  polici , je dobro znano, a pogosto se ne da  "," vaših staršev, zato jo morate imeti na svoji knjižni  polici . "
2691,1,polica, ki bodo zimo lahko preživele kar na balkonu ali okenski  polici . Ob trave lahko v prst potaknemo tudi nekaj čebulic  ," okoli tridesetih stopi v knjigarno. Ogledujeta si knjige na  polici . Moški ravno seže po knjigi, ko mu zazvoni  "
2692,1,polica, nekaj dni po izidu v ZDA prišel tudi na prodajne  police  evropskih trgovin. Največji navdušenci so se... ," prostora, se lahko ustavi ali pa poišče novo prazno  polico . Seveda je vse odvisno od programa. "
2693,1,polica," , ki se pritrdijo na steno in lesenimi ter steklenimi  policami  predstavlja nov trend regalov, ki sledijo smernicam minimalizma v  "," . Zadnja analiza je pokazala, da je na trgovskih  policah  domala polovica olj, ki niso ustrezala zapisanemu na deklaracijah "
2694,1,polica," Časi, ko smo na prodajnih  policah  lahko našli le nekaj krem za sončenje različnih proizvajalcev z  "," razen zlato se prelivajočega izložbenega komada pod steklenim zvonom.  Police  so kazale gola rebra, tla okrog cize pa so  "
2695,1,polica, • Izogibajmo se najvišjih omaric ali  polic  oziroma za to uporabimo stabilno lestev z zaščitno ograjo ob  ," Ljubljana – Na trgovskih  policah  bomo kmalu dobili nove dobre igrače. Komisija, ki  "
2696,1,polica, Krize v Palomi konec! Toaletni papir spet na  policah  trgovin! ," védenju in znanju. V otroških letih so bile knjižne  police  zanj res nekakšno svetišče. Prebral je vse, kar  "
2697,1,polica," upe špekulantov, saj je število bonov za zamenjavo v  polico  dodatnega pokojninskega zavarovanja ostalo nespremenjeno, torej deset tisoč.  "," « je povedala Mira Šilar. Sodeč po govorici med  policami  in glede na registrske tablice parkiranih avtomobilov, je bilo  "
2698,0,polica," Lepa slovenska navada, da imamo na okenskih  policah  vedno skrbno urejena korita z rožami, izvira iz časov ", V ZDA so na prodajne  police  prispeli prvi Toshibini DVD-ji nove generacije HD DVD in predvajalniki  
2699,1,polica, bilo treba notranji rob vrat odrešiti kričeče beline in za  police  za točajkinim hrbtom bi predlagal kar betonske. Pa vendar ," prvo, najbrž niti zadnje priznanje, na katero » polico « torej spada? K lanski Jenkovi nagradi, Veroniki "
2700,1,polica," za starost. Te rezervacije morajo biti oblikovane za vsako  polico  posebej in so pomembne zato, da jih lahko zavarovanec  "," copate, da lahko z njimi skorajda leti nad trgovskimi  policami . "
2701,1,polica," gorenjskimi orači pa je bil najboljši Aleš Petrič s Pšenične  Police , ki se je med dvajsetimi orači s plugom krajnikom  "," zagotovo preveč, s težavo jih zopet pospravim nazaj na  polico , klobuke pa ponovno zložim v škatle. "
2702,1,polica," niso načrtovali – enega od bivakov so preživeli na ozki  polici  –, po spustu čez južno steno v napačno dolino  ", tudi davčne olajšave. Poleg tega si pri taki zavarovalni  polici  lahko med dobo zavarovanja tudi premislimo in izberemo druge sklade 
